lat,lon,area_code,type_of_area,type_of_area_pred_rf,type_of_area_pred_cboost,type_of_area_pred_lgbm,type_of_area_pred_voting
31.9436,117.266,openaq_6170,unknown,urban,urban,urban,urban
46.6937,131.1511,openaq_10036,unknown,suburban,urban,urban,urban
48.5166689994673,-2.75,openaq_5721,unknown,urban,urban,urban,urban
34.97222222222222,135.6977777777778,jp26111010,unknown,urban,urban,urban,urban
31.945388,35.880556,openaq_9766,unknown,urban,urban,urban,urban
47.4311,128.5159,openaq_7700,unknown,rural,rural,rural,rural
32.509701,-92.046097,openaq_1824,unknown,urban,rural,urban,urban
-19.3463,146.834,openaq_6311,unknown,suburban,suburban,suburban,suburban
44.561,129.61,1784A,unknown,urban,urban,urban,urban
38.2991,116.8842,openaq_9055,unknown,urban,suburban,suburban,suburban
46.474438,-117.614764,openaq_7522,unknown,rural,rural,rural,rural
35.755,-118.4175,openaq_7927,unknown,rural,rural,rural,rural
42.743099,-92.5131,openaq_1441,unknown,rural,rural,rural,rural
38.7249767117584,35.5155641168338,openaq_3839,unknown,urban,urban,urban,urban
47.3382,130.1097,2247A,unknown,rural,rural,rural,rural
35.54805555555556,135.9088888888889,jp18441010,unknown,suburban,suburban,suburban,suburban
34.07055555555556,131.7888888888889,jp35214010,unknown,suburban,suburban,urban,urban
21.8593,111.9797,openaq_43371,unknown,urban,urban,urban,urban
36.391008,-114.910877,openaq_1283,unknown,rural,rural,rural,rural
44.926,10.3719,openaq_7618,unknown,suburban,suburban,suburban,suburban
32.3644,-88.7314,openaq_1633,unknown,urban,suburban,urban,urban
-32.833639,-70.99693,openaq_136,unknown,rural,suburban,rural,rural
35.64138888888889,139.73166666666663,jp13103010,unknown,urban,urban,urban,urban
30.518,106.631,2543A,unknown,suburban,suburban,suburban,suburban
6.3784332,-75.4511414,openaq_10493,unknown,urban,urban,urban,urban
47.6083333294655,16.29305556,AT32101,unknown,rural,rural,rural,rural
41.964411839407,8.8202792970315,openaq_3973,unknown,suburban,suburban,suburban,suburban
41.13,-104.75,openaq_2701,unknown,suburban,suburban,suburban,suburban
55.340367,-115.895667,openaq_8640,unknown,rural,rural,rural,rural
41.5620051447522,35.9082301213086,openaq_6253,unknown,urban,urban,urban,urban
45.07267,-64.84033,030701,unknown,rural,rural,rural,rural
30.7456,121.3359,openaq_43635,unknown,urban,urban,urban,urban
32.488055555555555,130.60833333333332,jp43202130,unknown,urban,urban,urban,urban
13.778981,100.622294,openaq_225635,unknown,urban,urban,urban,urban
37.9648,106.1532,2677A,unknown,urban,suburban,urban,urban
41.7325,125.9446,openaq_9673,unknown,urban,urban,urban,urban
44.733,11.2997,openaq_7607,unknown,suburban,suburban,suburban,suburban
39.5111,116.6708,openaq_8918,unknown,urban,urban,urban,urban
35.407222222222224,139.9633333333333,jp12206530,unknown,urban,urban,urban,urban
40.8144,111.608,1093A,unknown,urban,urban,urban,urban
25.899167,-80.382778,openaq_234532,unknown,suburban,suburban,suburban,suburban
40.600556,-112.355,openaq_2168,unknown,rural,rural,rural,rural
40.641819,-74.018707,openaq_648,unknown,urban,urban,urban,urban
39.035196,-120.124876,openaq_7145,unknown,rural,rural,rural,rural
38.11083333333333,140.03444444444443,jp06209010,unknown,suburban,suburban,urban,suburban
26.509954,80.249612,openaq_229252,unknown,urban,urban,urban,urban
-34.19561,142.1616,openaq_270779,unknown,suburban,suburban,suburban,suburban
34.72055555555556,135.36694444444444,jp28204560,unknown,urban,urban,urban,urban
48.1958349994666,16.143612,AT30065,unknown,suburban,suburban,suburban,suburban
22.4667,113.05,openaq_43508,unknown,suburban,suburban,suburban,suburban
39.72055555555556,140.1025,jp05201120,unknown,urban,urban,urban,urban
27.583,110.0394,2486A,unknown,suburban,urban,urban,urban
37.784407,-119.073472,openaq_5961,unknown,rural,rural,rural,rural
40.745,-89.5861,openaq_2247,unknown,suburban,suburban,suburban,suburban
29.8566,114.2936,openaq_10062,unknown,urban,urban,urban,urban
41.486487,-72.06813199999999,09-011-4002,unknown,suburban,rural,rural,rural
41.9086,123.5953,2900A,unknown,suburban,suburban,suburban,suburban
40.7514,120.8392,1608A,unknown,urban,urban,urban,urban
34.60444444444445,133.81833333333333,jp33423510,unknown,urban,urban,urban,urban
30.5232,105.5582,openaq_10351,unknown,urban,urban,urban,urban
27.6486,106.8906,1913A,unknown,urban,urban,urban,urban
35.4044,119.5587,openaq_9105,unknown,urban,urban,urban,urban
39.8392,-104.9489,openaq_983,unknown,rural,suburban,rural,rural
49.323891,-123.083611,openaq_1709,unknown,suburban,suburban,urban,urban
32.4287,105.8628,openaq_7573,unknown,urban,urban,urban,urban
34.77134,113.65724,openaq_9633,unknown,urban,urban,urban,urban
23.462778,120.440833,openaq_3888,unknown,urban,urban,urban,urban
49.20457,-119.83018,100801,unknown,rural,suburban,suburban,suburban
33.072500000000005,131.86083333333332,jp44207010,unknown,urban,urban,urban,urban
34.43888888888888,132.86111111111111,jp34408010,unknown,rural,rural,rural,rural
29.8330556,-95.6569444,openaq_196,unknown,suburban,suburban,suburban,suburban
22.5565568,87.895755,openaq_5745,unknown,suburban,rural,suburban,suburban
32.1781,-104.4433,openaq_8798,unknown,rural,rural,rural,rural
-22.085518710314,-70.188682515839,openaq_2470,unknown,suburban,suburban,suburban,suburban
-31.1105556,150.9141667,openaq_2568,unknown,suburban,suburban,suburban,suburban
48.0502779994663,16.675278,AT30302,unknown,rural,rural,rural,rural
50.4078101998156,4.39589711703924,BETR512,unknown,urban,urban,urban,urban
42.74611111111111,141.76111111111112,jp01579020,unknown,rural,rural,rural,rural
36.1589,-98.9353,openaq_1933,unknown,rural,rural,rural,rural
35.428888888888885,139.95388888888888,jp12481010,unknown,urban,urban,urban,urban
37.910652,28.324159,openaq_368996,unknown,urban,urban,urban,urban
54.230731,-125.764354,105201,unknown,rural,suburban,rural,rural
39.8784,116.3621,openaq_9792,unknown,urban,urban,urban,urban
53.5472,-113.3681,openaq_549,unknown,suburban,suburban,urban,urban
37.887291,34.553902,openaq_368920,unknown,urban,urban,urban,urban
35.841944444444444,140.0013888888889,jp12305510,unknown,urban,urban,suburban,urban
46.045,-73.12972,051801,unknown,suburban,suburban,suburban,suburban
9.011444,38.820909,openaq_235169,unknown,urban,urban,urban,urban
28.19,112.9394,1338A,unknown,urban,urban,urban,urban
41.095938,-80.658467,openaq_736,unknown,urban,urban,urban,urban
39.9295,116.3392,openaq_10167,unknown,urban,urban,urban,urban
25.0902,102.7252,openaq_8961,unknown,urban,urban,urban,urban
49.21519,-122.985666,100119,unknown,urban,urban,urban,urban
34.01861111111111,131.55,jp35206050,unknown,urban,urban,urban,urban
31.61722222222222,130.63555555555556,jp46302010,unknown,rural,rural,rural,rural
46.597282,-112.065026,openaq_270816,unknown,suburban,suburban,suburban,suburban
29.4906,106.6349,openaq_9455,unknown,urban,urban,urban,urban
43.298333329464,-2.93027777,openaq_2740,unknown,suburban,suburban,suburban,suburban
-6.236585,106.793335,openaq_2537,unknown,urban,urban,urban,urban
51.53085,-0.292488,openaq_225733,unknown,urban,urban,urban,urban
28.0797,116.2239,2376A,unknown,urban,urban,urban,urban
28.623748,77.287205,openaq_6960,unknown,urban,urban,urban,urban
40.9958,-80.3467,openaq_2040,unknown,suburban,suburban,urban,suburban
33.737,113.2919,openaq_9557,unknown,urban,urban,urban,urban
21.298874,-100.51557,openaq_6919,unknown,urban,urban,urban,urban
31.3839,118.4022,1797A,unknown,urban,urban,urban,urban
26.6343,106.7487,1442A,unknown,urban,urban,urban,urban
34.0994,-117.5047,openaq_1389,unknown,suburban,suburban,suburban,suburban
23.1423,113.2347,openaq_10393,unknown,urban,urban,urban,urban
-32.78786,-71.527718,openaq_961,unknown,urban,suburban,suburban,suburban
42.3489,-71.097702,openaq_521,unknown,urban,urban,urban,urban
-11.981636,-76.999247,openaq_7464,unknown,urban,urban,urban,urban
12.7053545,101.1818364,openaq_863,unknown,suburban,suburban,urban,urban
5.5334556,-0.2129917,openaq_2,unknown,urban,urban,urban,urban
34.93611111111111,135.7613888888889,jp26109010,unknown,urban,urban,urban,urban
43.71667,-79.53333,060422,unknown,urban,urban,urban,urban
47.1580581694648,27.61445808,openaq_9371,unknown,urban,urban,urban,urban
23.6714,116.6339,1705A,unknown,urban,urban,urban,urban
29.2436,91.7706,openaq_10202,unknown,urban,urban,urban,urban
19.577222222222,-99.254166666667,openaq_10648,unknown,urban,urban,urban,urban
42.8845,125.1358,openaq_9166,unknown,urban,urban,urban,urban
28.6701,76.9254,openaq_6936,unknown,urban,suburban,urban,urban
40.6771,122.371,openaq_43598,unknown,urban,urban,urban,urban
41.2853,-93.5839,openaq_1286,unknown,rural,rural,rural,rural
43.4805555494638,-8.24138888,openaq_2920,unknown,urban,urban,urban,urban
50.2333,-119.2833,openaq_1521,unknown,suburban,suburban,suburban,suburban
51.5168016452062,-0.145657269364411,openaq_225835,unknown,urban,urban,urban,urban
19.317583333333,-98.237305555556,openaq_235235,unknown,urban,urban,urban,urban
38.0058,114.4586,1032A,unknown,urban,urban,urban,urban
42.2923,123.8649,openaq_7206,unknown,suburban,suburban,suburban,suburban
41.932778,12.506944,openaq_7540,unknown,urban,urban,urban,urban
52.14333,-106.66889,080209,unknown,suburban,suburban,suburban,suburban
43.28222,-79.78833,060505,unknown,suburban,suburban,suburban,suburban
46.8032,130.3648,2258A,unknown,urban,urban,urban,urban
-26.21540556,29.28900556,openaq_230813,unknown,suburban,urban,suburban,suburban
35.63472222222222,139.43166666666664,jp13224010,unknown,urban,urban,suburban,urban
25.596727,85.085624,openaq_10697,unknown,suburban,suburban,urban,suburban
59.39929999953,18.076799,openaq_9490,unknown,urban,suburban,urban,urban
18.664282,73.763966,openaq_11610,unknown,urban,urban,urban,urban
47.2313,-117.3685,openaq_2109,unknown,rural,rural,rural,rural
48.78313,9.18072,openaq_4613,unknown,urban,urban,urban,urban
35.30583333333333,137.17027777777776,jp21541010,unknown,suburban,suburban,suburban,suburban
30.7236,103.9728,1431A,unknown,urban,suburban,suburban,urban
35.626111111111115,139.29,jp13201040,unknown,urban,urban,urban,urban
30.4758,-81.5869,openaq_1920,unknown,rural,suburban,rural,rural
27.762806,-82.400927,12-057-0084,unknown,suburban,suburban,suburban,suburban
36.542105,-121.92295,openaq_2646,unknown,suburban,rural,suburban,suburban
57.24933,-111.5085,092102,unknown,rural,rural,rural,rural
19.071888888889,-98.151722222222,openaq_10828,unknown,urban,urban,suburban,suburban
43.8463,125.2841,openaq_9632,unknown,urban,urban,urban,urban
44.4289183724066,26.1208525055138,openaq_10789,unknown,urban,urban,urban,urban
32.9981,-117.267537,06-073-7001,unknown,suburban,suburban,suburban,suburban
45.323625,-118.078063,openaq_2644,unknown,rural,suburban,rural,rural
46.558084,-120.494742,openaq_7007,unknown,rural,suburban,rural,rural
40.2869399994701,-3.22222,openaq_3288,unknown,rural,rural,rural,rural
22.5835,113.0731,openaq_9536,unknown,urban,urban,urban,urban
19.200226,99.893048,openaq_225666,unknown,suburban,rural,suburban,suburban
35.64944444444444,140.0675,jp12201020,unknown,urban,urban,urban,urban
-33.865743,18.578715,openaq_225816,unknown,suburban,suburban,suburban,suburban
32.74263,35.09444,openaq_11181,unknown,suburban,suburban,suburban,suburban
-34.3075,150.58,openaq_911,unknown,rural,rural,rural,rural
35.620555555555555,139.7188888888889,jp13109520,unknown,urban,urban,urban,urban
19.0627,72.84614,openaq_7850,unknown,urban,urban,urban,urban
-25.625702,27.851825,openaq_225393,unknown,suburban,suburban,urban,suburban
35.69694444444444,139.83583333333334,jp13108520,unknown,urban,urban,urban,urban
-33.023596,137.5332255,openaq_7657,unknown,suburban,suburban,suburban,suburban
38.650716,-121.50665,openaq_2014,unknown,suburban,suburban,suburban,suburban
48.5786110994675,16.5805556,AT31301,unknown,rural,rural,rural,rural
35.24444444444445,137.0213888888889,jp23113040,unknown,urban,urban,urban,urban
33.3261,105.0822,2665A,unknown,suburban,suburban,suburban,suburban
28.7442,115.8126,openaq_8972,unknown,urban,urban,urban,urban
35.38972222222222,139.2788888888889,jp14214510,unknown,urban,urban,urban,urban
23.796373,90.424614,openaq_8415,unknown,urban,urban,urban,urban
-27.0908,150.4,openaq_7177,unknown,rural,rural,rural,rural
50.8580305936746,4.2883363663059,openaq_4863,unknown,suburban,urban,suburban,suburban
19.115858055556,-98.277487222222,openaq_10862,unknown,suburban,suburban,suburban,suburban
38.247324,-119.220028,openaq_234626,unknown,rural,rural,rural,rural
27.8099,102.3431,openaq_43368,unknown,rural,rural,rural,rural
-37.7078476,148.457,openaq_7449,unknown,rural,rural,rural,rural
33.63611111111111,130.4272222222222,jp40131010,unknown,urban,urban,urban,urban
20.0053,110.283,1411A,unknown,urban,urban,urban,urban
28.588333,77.221667,openaq_11607,unknown,urban,urban,urban,urban
47.6047222216877,15.6730555555556,AT60194,unknown,suburban,urban,suburban,suburban
21.5233,109.1778,1869A,unknown,urban,urban,urban,urban
43.953,126.4739,2868A,unknown,urban,suburban,urban,urban
35.34361111111112,139.88444444444443,jp12225030,unknown,suburban,suburban,suburban,suburban
35.868611111111115,139.61277777777778,jp11204030,unknown,urban,urban,urban,urban
32.791929,35.02111,openaq_11361,unknown,urban,urban,urban,urban
27.893467,-82.679917,openaq_1216,unknown,suburban,suburban,suburban,suburban
31.6219,120.275,1189A,unknown,urban,urban,urban,urban
33.89944444444444,133.05722222222224,jp38323010,unknown,suburban,suburban,suburban,suburban
34.71555555555556,137.3438888888889,jp23201030,unknown,urban,urban,urban,urban
-23.7744,151.105,openaq_6453,unknown,rural,rural,rural,rural
36.20388888888889,139.71555555555554,jp08204010,unknown,urban,suburban,urban,urban
18.3443,109.7348,openaq_43440,unknown,urban,urban,urban,urban
40.0519,-88.3724,openaq_272,unknown,rural,rural,rural,rural
36.715,140.71138888888888,jp08214010,unknown,urban,urban,urban,urban
49.51,-115.75917,101901,unknown,suburban,suburban,suburban,suburban
20.552563888889,-100.44580555556,openaq_235225,unknown,suburban,suburban,suburban,suburban
38.713664,-120.591002,openaq_7144,unknown,rural,rural,suburban,rural
35.04805555555556,136.9127777777778,jp23222510,unknown,urban,urban,urban,urban
31.9198,118.8436,openaq_43541,unknown,suburban,urban,urban,urban
35.11055555555556,139.83527777777778,jp12463010,unknown,urban,urban,urban,urban
32.347500000000004,130.50416666666666,jp43481010,unknown,suburban,suburban,suburban,suburban
43.665,-87.7161,openaq_2077,unknown,rural,rural,rural,rural
46.23543,-63.13078,020101,unknown,urban,urban,urban,urban
48.465401,-122.559998,openaq_1261,unknown,rural,rural,suburban,suburban
50.2396944444444,106.192777777778,openaq_7051,unknown,urban,urban,urban,urban
47.3041428648334,16.1930313115385,openaq_2814,unknown,rural,rural,rural,rural
-34.35348,18.48968,ZA0001G,unknown,rural,rural,rural,rural
-12.008889,-77.084472,openaq_2351,unknown,urban,urban,urban,urban
36.1031,103.631,1476A,unknown,urban,urban,urban,urban
49.28,-122.73417,100129,unknown,suburban,suburban,suburban,suburban
42.6725,-81.1647,openaq_1061,unknown,rural,rural,rural,rural
59.313251,18.00388,openaq_10926,unknown,urban,urban,urban,urban
31.65374,34.55075,openaq_11557,unknown,suburban,suburban,suburban,suburban
47.0541666994646,12.957777778,AT0SON1,unknown,rural,rural,rural,rural
12.735201666146,101.13567139733,openaq_7846,unknown,suburban,suburban,suburban,suburban
31.62,74.876512,openaq_5551,unknown,urban,urban,urban,urban
32.2953,-110.9822,openaq_1847,unknown,suburban,suburban,urban,urban
45.6819,-62.6953,openaq_776,unknown,suburban,suburban,suburban,suburban
28.7703,105.3617,openaq_43594,unknown,urban,urban,urban,urban
50.8148738703176,3.32249431903728,BETN052,unknown,suburban,suburban,suburban,suburban
39.396544,-121.143601,openaq_7782,unknown,rural,rural,rural,rural
35.130833333333335,136.9038888888889,jp23109520,unknown,urban,urban,urban,urban
26.567,101.7227,2835A,unknown,urban,urban,urban,urban
38.24055555555556,140.94333333333333,jp04201080,unknown,urban,urban,urban,urban
31.8023,34.82086,openaq_11099,unknown,suburban,suburban,urban,suburban
38.21694444444445,140.31972222222225,jp06201100,unknown,urban,urban,urban,urban
52.943056,21.289167,openaq_3368,unknown,rural,rural,rural,rural
36.6972,-119.0189,openaq_8736,unknown,rural,rural,rural,rural
-23.9408,151.3507,openaq_5524,unknown,suburban,suburban,suburban,suburban
42.7708,-71.1028,openaq_449,unknown,suburban,suburban,suburban,suburban
32.68114,35.06984,openaq_11422,unknown,suburban,suburban,urban,suburban
14.7918,75.3896,openaq_309803,unknown,suburban,urban,urban,urban
26.5424,106.674,openaq_10145,unknown,urban,urban,urban,urban
34.530833333333334,135.5013888888889,jp27201340,unknown,urban,urban,urban,urban
26.9258,112.6194,2457A,unknown,urban,urban,urban,urban
35.308611111111105,136.74944444444444,jp23218010,unknown,urban,urban,urban,urban
48.3313633253968,16.0594518287899,openaq_2849,unknown,suburban,suburban,urban,suburban
45.6497497594633,25.6035862,openaq_9392,unknown,urban,urban,urban,urban
34.668055555555554,135.5975,jp27227030,unknown,urban,urban,urban,urban
43.76902,-79.31463,060411,unknown,urban,urban,urban,urban
35.64527777777778,139.33972222222224,jp13201020,unknown,urban,urban,urban,urban
45.815785,-120.813718,openaq_7835,unknown,rural,rural,rural,rural
34.63972222222222,134.05444444444444,jp33201220,unknown,urban,urban,urban,urban
33.6128,114.6613,2067A,unknown,urban,urban,urban,urban
40.60833333333333,141.2025,jp02206030,unknown,urban,urban,urban,urban
39.196271,-106.8364,openaq_226626,unknown,suburban,suburban,suburban,suburban
36.178888888888885,139.75555555555556,jp08541010,unknown,suburban,suburban,suburban,suburban
13.783185,100.540489,openaq_225650,unknown,urban,urban,urban,urban
43.22942,-79.86278,060513,unknown,urban,urban,urban,urban
35.79388888888889,140.01777777777778,jp12224040,unknown,urban,urban,urban,urban
36.228298,-95.25,openaq_2274,unknown,rural,rural,rural,rural
